date,time_step,observed,simulated,residual
2007-08-16,3150,0.5723545927287255,0.964077580641898,-0.3917229879131725
2007-08-17,3151,0.5462891084298841,0.9073974137513854,-0.3611083053215013
2007-08-18,3152,0.5082769438274072,0.8787587638857397,-0.3704818200583325
2007-08-19,3153,0.4659205318417899,0.8565721798353878,-0.3906516479935979
2007-08-20,3154,0.43876898569716344,0.8390617034612708,-0.4002927177641074
2007-08-21,3155,0.41270350139832196,0.8251497082856791,-0.41244620688735717
2007-08-22,3156,0.39424045001997604,0.8151198234436988,-0.4208793734237228
2007-08-23,3157,0.3812077078705553,0.8059241696051249,-0.4247164617345696
2007-08-24,3158,0.38772407894526567,0.8099836343338089,-0.42225955538854326
2007-08-25,3159,0.411617439552537,0.8667517420374966,-0.4551343024849596
2007-08-26,3160,0.4963302635237714,1.014485056785806,-0.5181547932620345
2007-08-27,3161,0.4539738515381542,1.2721124009365476,-0.8181385493983935
2007-08-28,3162,0.4224780580103875,1.6076657577775388,-1.1851876997671513
2007-08-29,3163,0.40292894478625646,2.002436388262023,-1.5995074434757663
2007-08-30,3164,0.41053137770675185,2.129291359009305,-1.7187599813025534
2007-08-31,3165,0.4148756250898921,1.8912431300989063,-1.4763675050090141
2007-09-01,3166,0.37903558417898525,1.442960167317565,-1.0639245831385797
2007-09-02,3167,0.3605725328006392,1.2061812623738897,-0.8456087295732504
2007-09-03,3168,0.3507979761885737,1.353816037450786,-1.0030180612622122
2007-09-04,3169,0.32147430635237717,1.5501453144603876,-1.2286710081080106
2007-09-05,3170,0.29432276020775067,1.544976743646123,-1.2506539834383723
2007-09-06,3171,0.2888924509788254,1.1471834790746183,-0.8582910280957929
2007-09-07,3172,0.28346214174990014,0.8494697910734239,-0.5660076493235238
2007-09-08,3173,0.2726015232920495,0.8084707439490478,-0.5358692206569984
2007-09-09,3174,0.2530524100679185,0.7883059494273601,-0.5352535393594415
2007-09-10,3175,0.24436391530163803,0.7724489888313776,-0.5280850735297395
2007-09-11,3176,0.24001966791849777,0.7631557444505254,-0.5231360765320276
2007-09-12,3177,0.2541384719137036,0.7803857383482486,-0.526247266434545
2007-09-13,3178,0.2378475442269277,0.8467998480994066,-0.6089523038724789
2007-09-14,3179,0.22915904946064725,0.949849476471515,-0.7206904270108677
2007-09-15,3180,0.2541384719137036,1.0930390529533427,-0.838900581039639
2007-09-16,3181,0.27042939960047946,1.30379947213376,-1.0333700725332806
2007-09-17,3182,0.2530524100679185,1.5198471656038814,-1.2667947555359629
2007-09-18,3183,0.2356754205353576,1.4498747790502244,-1.214199358514867
2007-09-19,3184,0.2269869257690771,1.396524002602697,-1.16953707683362
2007-09-20,3185,0.21286812177387138,1.6334384845803642,-1.420570362806493
2007-09-21,3186,0.20309356516180585,1.6266442857388133,-1.4235507205770075
